customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2258,Cathy,Powter,Female,63,3/21/1974,50,Account Executive,Retail,High Net Worth,N,No,7
2259,Leanora,Calbert,Female,83,7/2/1999,24,Environmental Specialist,n/a,Affluent Customer,N,No,2
2260,Jarad,Barthropp,Male,38,2/9/1967,57,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11
2261,Gerome,Monshall,Male,81,9/21/1980,43,Account Representative II,Health,Mass Customer,N,Yes,13
2262,Nyssa,Banister,Female,90,4/21/1984,40,Pharmacist,Health,Mass Customer,N,Yes,2
2263,Lois,Sorel,Female,79,2/6/1987,37,Professor,Argiculture,Mass Customer,N,Yes,21
2264,Tony,Shirley,Female,18,7/17/1972,51,Occupational Therapist,Health,Affluent Customer,N,No,9
2265,Brendan,Vicent,Male,55,7/29/1980,43,,Property,Mass Customer,N,Yes,5
2266,Jeth,Tomes,Male,74,10/11/1998,25,,Retail,High Net Worth,N,No,1
2267,Andrei,Mulchrone,Female,78,4/28/1964,60,Business Systems Development Analyst,n/a,Affluent Customer,N,No,14
2268,Wilhelmina,Gothup,Female,66,10/7/1965,58,Pharmacist,Health,Mass Customer,N,No,19
2269,Beitris,Lamy,Female,33,11/11/1989,34,Product Engineer,n/a,Mass Customer,N,No,9
2270,Augustus,Edleston,Male,50,9/28/1966,57,Information Systems Manager,Retail,Affluent Customer,N,No,9
2271,King,Hoston,Male,96,3/26/1974,50,,Telecommunications,Mass Customer,N,Yes,18
2272,Grete,Hindenburg,Female,82,12/21/1994,29,Internal Auditor,Manufacturing,Mass Customer,N,No,1
2273,Rhetta,Lambrook,Female,71,8/4/1964,59,Assistant Professor,n/a,Mass Customer,N,Yes,9
2274,Nada,Reinert,Female,15,11/26/1979,44,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13
2275,Ursulina,Carter,Female,77,7/19/1992,31,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8
2276,Stormy,Caveney,Female,90,10/6/1985,38,Desktop Support Technician,n/a,Mass Customer,N,Yes,12
2277,Gillie,Ruben,Female,44,8/22/1963,60,Cost Accountant,Financial Services,High Net Worth,N,Yes,7
2278,Gerri,Heliet,Male,11,9/25/1977,46,Product Engineer,Health,Affluent Customer,N,Yes,8
2279,Garrett,Szymon,Male,42,3/19/1979,45,Human Resources Assistant II,Health,Mass Customer,N,No,3
2280,Wrennie,Alexandersson,Female,93,11/18/1960,63,Budget/Accounting Analyst I,n/a,Mass Customer,N,No,9
2281,Valaria,Abrehart,Female,56,5/10/1989,34,,n/a,High Net Worth,N,Yes,14
2282,Dominic,Gregoletti,Male,81,2/25/1957,67,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7
2283,Gaspar,Janaway,Male,44,2/8/1954,70,Software Consultant,n/a,High Net Worth,N,No,16
2284,Ola,Lenoir,Female,83,2/16/1974,50,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14
2285,Maritsa,Bellison,Female,71,10/27/1973,50,Quality Control Specialist,Health,High Net Worth,N,No,5
2286,Katuscha,Sapsed,Female,20,6/2/1995,28,Staff Scientist,Manufacturing,High Net Worth,N,No,5
2287,Gisela,Partener,Female,53,4/22/1974,50,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20
2288,Cirillo,Hook,Male,63,5/4/1964,60,Staff Scientist,Manufacturing,High Net Worth,N,No,8
2289,Kissie,Steanson,Female,97,9/25/1980,43,Research Nurse,Health,Affluent Customer,N,Yes,13
2290,Myca,Standley,Male,18,3/10/1981,43,Account Executive,Manufacturing,Mass Customer,N,Yes,5
2291,Guido,Meynell,Male,67,4/13/1971,53,Accountant IV,Manufacturing,Affluent Customer,N,Yes,4
2292,Christie,MacClure,Female,17,6/2/1998,25,Research Nurse,Health,Mass Customer,N,Yes,2
2293,Engracia,Newcom,Female,70,3/7/1958,66,Financial Advisor,Financial Services,Affluent Customer,N,No,16
2294,Skipton,Cordie,Male,25,6/16/1987,36,Associate Professor,Manufacturing,Mass Customer,N,No,21
2295,Farris,Hazelby,U,35,,123.91,Internal Auditor,IT,Mass Customer,N,Yes,
2296,Nathalia,Sanger,Female,16,1/1/2002,22,Geologist IV,Retail,Affluent Customer,N,No,1
2297,Pauletta,Taffee,Female,16,11/27/1971,52,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19
2298,Brigham,Vyse,Male,64,10/28/1997,26,Environmental Tech,Property,Mass Customer,N,Yes,5
2299,Mahmoud,Dagworthy,Male,11,10/21/1986,37,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7
2300,Cary,Cockerham,Male,20,9/26/1998,25,,Financial Services,Mass Customer,N,Yes,3
2301,Ken,Vashchenko,Male,66,10/30/1966,57,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19
2302,Loraine,Beamish,Female,43,1/9/1999,25,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4
2303,Alair,Combe,Male,22,4/13/1993,31,Database Administrator IV,Retail,Mass Customer,N,Yes,4
2304,Shelia,Bellew,Female,65,6/1/1957,66,,n/a,Mass Customer,N,Yes,11
2305,Aeriell,Greeding,Female,91,7/9/1984,39,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13
2306,Hilary,Tregunna,Female,98,4/19/1960,64,Paralegal,Financial Services,High Net Worth,N,Yes,9
2307,Corina,Shadwick,Female,57,6/28/1978,45,Desktop Support Technician,Retail,High Net Worth,N,Yes,13
2308,Nancey,Hastie,Female,52,3/19/1963,61,Paralegal,Financial Services,Mass Customer,N,Yes,17
2309,Herc,McIlhone,Male,40,1/13/1985,39,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14
2310,Jed,Humpherston,Male,12,2/10/1970,54,Executive Secretary,n/a,High Net Worth,N,Yes,11
2311,Addi,,Female,49,2/15/1989,35,Design Engineer,Health,Mass Customer,N,No,16
2312,Ronnica,Grebner,Female,72,8/10/1979,44,Assistant Manager,Manufacturing,Mass Customer,N,No,18
2313,Christa,Pauley,Female,54,7/10/1966,57,Chemical Engineer,Manufacturing,Mass Customer,N,No,12
2314,Ravid,Lapenna,Male,59,12/22/1993,30,Registered Nurse,Health,High Net Worth,N,Yes,7
2315,Pernell,MacCheyne,Male,25,3/1/1994,30,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8
2316,Vernen,Bourgaize,Male,79,3/21/1978,46,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11
2317,Alwin,Cuberley,Male,97,12/7/1976,47,Tax Accountant,Health,Mass Customer,N,Yes,16
2318,Willa,Malyan,Female,30,3/1/1988,36,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6
2319,David,Darrigrand,Male,63,5/3/1985,39,Librarian,Entertainment,High Net Worth,N,No,18
2320,Kaylyn,Throssell,Female,14,12/21/1965,58,Senior Developer,Manufacturing,Affluent Customer,N,No,16
2321,Libbi,Freeberne,Female,27,3/25/1980,44,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20
2322,Hazlett,Rosenschein,Male,72,5/24/1992,31,Biostatistician III,Health,Mass Customer,N,Yes,2
2323,Adair,Piser,Male,2,4/30/1988,36,Desktop Support Technician,Property,High Net Worth,N,No,13
2324,Jerrold,Robben,Male,44,8/5/1966,57,Sales Associate,Manufacturing,Mass Customer,N,Yes,16
2325,Emmett,Whatsize,Male,50,1/6/1964,60,Database Administrator IV,Retail,High Net Worth,N,Yes,12
2326,Trev,Boothebie,Male,64,6/22/1966,57,Programmer Analyst I,Retail,High Net Worth,N,No,14
2327,Alie,Sowle,Female,19,4/5/1963,61,Budget/Accounting Analyst II,n/a,Affluent Customer,N,No,6
2328,Gayler,Shackle,Male,63,6/3/1986,37,Dental Hygienist,Health,Mass Customer,N,Yes,8
2329,Donny,Stiven,Female,7,12/19/1957,66,Computer Systems Analyst II,IT,Affluent Customer,N,No,20
2330,Claresta,Bonnor,Female,5,1/17/1990,34,Account Coordinator,Property,Mass Customer,N,No,9
2331,Marybelle,Antal,Female,48,4/11/1963,61,Database Administrator III,Financial Services,Mass Customer,N,Yes,10
2332,Jeff,Goodere,Male,99,4/20/1977,47,Developer III,Property,High Net Worth,N,Yes,10
2333,Ives,Adolfson,Male,82,4/19/1966,58,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10
2334,Zebulen,Hefford,Male,30,3/16/1996,28,Food Chemist,Health,Affluent Customer,N,No,5
2335,Payton,Sheach,U,42,,123.91,Account Executive,IT,Mass Customer,N,No,
2336,Karney,Labrone,Male,59,1/19/1978,46,Dental Hygienist,Health,Affluent Customer,N,No,17
2337,Odilia,Bick,Female,47,1/11/2000,24,Programmer Analyst II,Health,Mass Customer,N,No,1
2338,Clarie,Hackworth,Female,13,11/28/1986,37,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5
2339,Damien,Haddeston,Male,3,12/28/1958,65,Web Designer II,Property,Affluent Customer,N,Yes,16
2340,Joachim,Amer,Male,33,3/29/1978,46,Research Assistant IV,Health,Mass Customer,N,Yes,16
2341,Caterina,Scedall,U,41,,123.91,Web Designer II,IT,Mass Customer,N,Yes,
2342,Clara,Jakel,Female,87,9/17/1999,24,,n/a,Mass Customer,N,No,2
2343,Wilhelm,Corteis,Male,6,3/24/1959,65,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5
2344,Wat,Robelin,Male,93,3/4/1993,31,Nurse,Financial Services,Mass Customer,N,Yes,7
2345,Arden,Godard,Female,50,7/15/1986,37,Systems Administrator I,Retail,Affluent Customer,N,Yes,3
2346,Joey,Scheffler,Male,89,9/16/1979,44,Information Systems Manager,n/a,Mass Customer,N,Yes,4
2347,L;urette,Annott,Female,79,3/4/1957,67,Programmer Analyst I,n/a,High Net Worth,N,No,11
2348,Keeley,Winslet,Female,2,11/7/1957,66,Web Designer IV,Manufacturing,Mass Customer,N,No,16
2349,Julee,Garwell,Female,23,3/5/1979,45,Executive Secretary,Telecommunications,High Net Worth,N,No,3
2350,Lorinda,Malpass,Female,32,3/17/1959,65,Nurse Practicioner,n/a,Mass Customer,N,Yes,14
2351,Felicity,Beirne,Female,35,3/15/1992,32,Assistant Professor,Retail,Affluent Customer,N,Yes,10
2352,Cilka,Dabbes,Female,76,10/22/1971,52,Statistician II,n/a,Mass Customer,N,Yes,13
2353,Lyn,Luquet,Male,93,12/27/1978,45,Health Coach IV,Health,Affluent Customer,N,Yes,12
2354,Tammie,Fisbey,Female,99,12/19/1958,65,Product Engineer,Retail,Mass Customer,N,No,17
2355,Shaughn,,Male,87,12/19/1993,30,Operator,Manufacturing,Mass Customer,N,Yes,4
2356,Arluene,Manchester,Female,58,12/17/1994,29,Geological Engineer,Manufacturing,Affluent Customer,N,No,3
2357,Lisette,Mingardi,Female,39,10/15/1962,61,Civil Engineer,Manufacturing,Mass Customer,N,No,6
2358,Ave,Peatt,Male,26,5/1/1959,65,Senior Sales Associate,Retail,High Net Worth,N,Yes,15
2359,Merlina,Bream,Female,80,3/25/1986,38,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,7
2360,Karleen,McGenn,Female,0,11/3/1974,49,VP Accounting,Financial Services,High Net Worth,N,Yes,5
2361,Jeannette,Cerman,Female,55,11/28/1954,69,Help Desk Operator,n/a,High Net Worth,N,Yes,20
2362,Herbie,Machans,Male,49,6/5/1972,51,Developer II,Financial Services,Affluent Customer,N,Yes,19
2363,Bobby,Farmiloe,Male,92,12/30/1983,40,Nurse,Entertainment,Mass Customer,N,Yes,16
2364,Fielding,Linklater,Male,19,9/22/1995,28,Speech Pathologist,n/a,Mass Customer,N,Yes,13
2365,Lauretta,Furmonger,Female,2,10/18/1998,25,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3
2366,Idette,Mapam,Female,51,6/15/1975,48,Web Designer I,Health,Mass Customer,N,Yes,15
2367,Lorne,Sabin,Male,40,5/22/1957,66,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16
2368,Rowe,Losbie,Female,98,1/22/1993,31,Chemical Engineer,Manufacturing,Mass Customer,N,No,10
2369,Averyl,Gosz,Female,80,10/28/1996,27,Financial Analyst,Financial Services,Mass Customer,N,Yes,1
2370,Juliane,Calltone,Female,35,3/19/1996,28,Analyst Programmer,Property,High Net Worth,N,No,7
2371,Rory,Lokier,Female,22,11/18/1966,57,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8
2372,Jim,Shoppee,Male,14,9/10/1977,46,Clinical Specialist,Health,Affluent Customer,N,No,10
2373,Cordy,Readshall,Female,51,5/22/1982,41,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16
2374,Dolf,Baudichon,Male,6,6/15/1993,30,Design Engineer,Financial Services,Mass Customer,N,No,9
2375,Alika,Milbourne,Female,21,3/17/1987,37,Sales Representative,Retail,Affluent Customer,N,No,8
2376,Eada,Narbett,Female,84,10/23/1958,65,Community Outreach Specialist,n/a,High Net Worth,N,Yes,12
2377,Kristien,Dunne,Female,29,10/2/1998,25,Analog Circuit Design manager,IT,High Net Worth,N,No,2
2378,Aggi,Farncombe,Female,41,4/25/1994,30,Research Assistant II,Manufacturing,Affluent Customer,N,No,1
2379,Trixie,Piscopiello,Female,85,5/5/1981,43,Occupational Therapist,Health,Affluent Customer,N,Yes,15
2380,Merissa,Milella,Female,44,4/9/1956,68,Technical Writer,Retail,Mass Customer,N,Yes,15
2381,Dulsea,Pladen,Female,91,2/12/1973,51,Programmer I,Argiculture,Affluent Customer,N,Yes,5
2382,Turner,Huggens,Male,79,7/5/1971,52,Accounting Assistant III,Retail,Mass Customer,N,Yes,4
2383,Zaria,Eberz,Female,34,9/15/1978,45,Compensation Analyst,Financial Services,Mass Customer,N,No,15
2384,Garey,Letrange,Male,96,7/16/1961,62,Operator,Health,High Net Worth,N,Yes,6
2385,Gaultiero,Lissenden,Male,70,12/17/1958,65,Dental Hygienist,Health,Mass Customer,N,No,8
2386,Adrianne,Lowerson,Female,93,7/6/1997,26,Compensation Analyst,Financial Services,Mass Customer,N,No,2
2387,Roy,Jone,Male,33,8/30/1977,46,Nurse,n/a,High Net Worth,N,Yes,9
2388,Quincy,Weben,Male,84,5/28/1997,26,Cost Accountant,Financial Services,Mass Customer,N,No,1
2389,Sibyl,Gudge,Male,18,12/28/1973,50,Desktop Support Technician,Retail,High Net Worth,N,No,7
2390,Tonya,Nealand,Female,48,5/6/1964,60,Legal Assistant,Property,Mass Customer,N,No,12
2391,Corny,Millott,Female,72,4/22/1961,63,Nurse Practicioner,Health,Mass Customer,N,No,14
2392,Isadora,Gronaller,Female,48,1/11/2001,23,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2
2393,Dorian,Colledge,Female,68,6/21/1981,42,Registered Nurse,Health,High Net Worth,N,Yes,11
2394,Ferne,Reese,Female,31,11/12/1995,28,GIS Technical Architect,n/a,Mass Customer,N,Yes,7
2395,Ashlin,Kesby,Male,23,2/26/1966,58,Executive Secretary,n/a,High Net Worth,N,No,16
2396,Elmira,Wildblood,Female,40,8/2/1973,50,Recruiter,Retail,Affluent Customer,N,Yes,7
2397,Cassius,Birchenough,Male,33,6/10/1985,38,Analyst Programmer,Retail,Affluent Customer,N,Yes,4
2398,Mirelle,,Female,6,10/11/2000,23,Administrative Assistant IV,Financial Services,High Net Worth,N,Yes,1
2399,Devonne,McPolin,Female,20,6/11/1980,43,Software Consultant,Manufacturing,High Net Worth,N,Yes,14
2400,Lindsay,Stollsteiner,Male,73,2/28/1978,46,Office Assistant III,Property,Mass Customer,N,Yes,22
2401,Drake,Riguard,Male,7,7/31/1977,46,Staff Scientist,n/a,Mass Customer,N,Yes,15
2402,Merrielle,Strafen,Female,99,6/7/1957,66,Cost Accountant,Financial Services,Mass Customer,N,Yes,8
2403,Karalee,Tremlett,Female,41,10/25/1977,46,Technical Writer,Financial Services,Affluent Customer,N,No,12
2404,Conney,Grouse,Male,13,3/14/1960,64,Graphic Designer,Retail,Mass Customer,N,No,6
2405,Quintana,Merricks,Female,16,7/28/1957,66,Structural Analysis Engineer,n/a,Mass Customer,N,No,18
2406,Randal,Messager,Male,34,6/11/1973,50,Executive Secretary,n/a,Affluent Customer,N,Yes,9
2407,Merrily,,Female,24,3/30/1959,65,,Financial Services,High Net Worth,N,Yes,6
2408,Celestia,,Female,38,10/10/1955,68,VP Marketing,Health,Mass Customer,N,No,16
2409,Carolan,Ortler,Female,23,7/13/1989,34,,Health,Mass Customer,N,No,12
2410,Eugenia,Verey,Female,75,8/24/1974,49,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21
2411,Casey,McDade,Male,0,5/27/1964,59,Technical Writer,Financial Services,High Net Worth,N,No,13
2412,Tiffi,Havercroft,Female,77,5/26/1981,42,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8
2413,Abbey,Murrow,Male,27,8/11/1943,80,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,17
2414,Basile,Bowlas,U,18,,123.91,Registered Nurse,Health,Mass Customer,N,Yes,
2415,Tanner,Harp,Male,56,11/5/1978,45,Web Designer II,Manufacturing,Mass Customer,N,No,3
2416,Eberhard,Shalcras,Male,19,12/29/1959,64,Office Assistant I,Health,Affluent Customer,N,No,16
2417,Cacilia,Swetland,Female,27,6/24/1974,49,Nurse,n/a,Affluent Customer,N,No,22
2418,Elspeth,Brazil,Female,82,4/5/1970,54,Software Engineer III,Property,Mass Customer,N,Yes,13
2419,Aron,Karlsen,Male,96,7/4/1978,45,Physical Therapy Assistant,Property,High Net Worth,N,No,9
2420,Celie,Guyers,Female,10,8/26/1976,47,Staff Scientist,Financial Services,High Net Worth,N,No,16
2421,Marilee,Garbott,Female,54,8/16/1954,69,Research Nurse,Health,Affluent Customer,N,Yes,13
2422,Crysta,Woliter,Female,96,11/30/1978,45,Librarian,Entertainment,High Net Worth,N,No,13
2423,Lenci,Symcox,Male,49,2/20/1981,43,Professor,IT,Mass Customer,N,Yes,20
2424,Loren,Batkin,Male,17,1/6/1982,42,,n/a,Affluent Customer,N,Yes,15
2425,Barn,Sainsberry,Male,32,3/19/1976,48,Help Desk Technician,n/a,Mass Customer,N,Yes,11
2426,Yancy,Ovett,U,64,,123.91,,IT,Affluent Customer,N,Yes,
2427,Myrta,Whibley,Female,20,10/15/1998,25,Senior Developer,n/a,High Net Worth,N,Yes,2
2428,Pauly,Keightley,Male,74,7/26/1968,55,Help Desk Operator,n/a,Mass Customer,N,Yes,9
2429,Emeline,Baldi,Female,54,11/11/1980,43,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3
2430,Humbert,Dikles,Male,38,9/6/1968,55,Quality Engineer,n/a,Mass Customer,N,No,5
2431,Alvy,Tyndall,Male,15,12/24/1999,24,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2
2432,Ebba,Melhuish,Female,67,2/21/1981,43,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5
2433,Burty,Strutz,Male,38,7/19/1976,47,Nurse Practicioner,n/a,High Net Worth,N,Yes,8
2434,Lenci,Soars,Male,40,11/17/1956,67,Environmental Specialist,n/a,Affluent Customer,N,No,18
2435,Orly,Ceney,Female,69,8/12/1961,62,Account Coordinator,Manufacturing,Mass Customer,N,No,14
2436,Jaymie,Wellesley,Male,37,3/21/1986,38,Help Desk Technician,IT,Mass Customer,N,No,4
2437,Simonette,Cressingham,Female,90,5/1/1977,47,Marketing Manager,Financial Services,Mass Customer,N,Yes,18
2438,Lorianne,Ethersey,Female,76,1/29/1983,41,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4
2439,Shelly,Yakebovitch,Female,44,10/2/1967,56,,Manufacturing,Affluent Customer,N,No,15
2440,Lethia,Juanes,Female,17,9/21/1959,64,Engineer II,Manufacturing,Affluent Customer,N,No,8
2441,Loutitia,Pinkie,Female,52,3/29/1959,65,,Property,High Net Worth,N,Yes,5
2442,Odie,Enrrico,Male,8,10/13/1957,66,Social Worker,Health,Affluent Customer,N,Yes,17
2443,Towny,Python,Male,30,2/13/1990,34,Computer Systems Analyst I,Property,High Net Worth,N,No,20
2444,Emmet,Cristoforo,Male,22,5/13/1977,46,Associate Professor,Manufacturing,High Net Worth,N,No,11
2445,Johnnie,Prujean,Male,46,3/11/1976,48,Quality Control Specialist,Retail,Affluent Customer,N,No,18
2446,Lovell,Kiss,Male,33,9/7/1956,67,,Retail,Affluent Customer,N,No,17
2447,Richard,Poor,Male,55,1/6/1997,27,Tax Accountant,n/a,Affluent Customer,N,Yes,2
2448,Lorri,Iston,Female,5,12/18/1992,31,Structural Analysis Engineer,Property,High Net Worth,N,No,10
2449,Oates,Broadberrie,Male,54,6/1/1982,41,Tax Accountant,n/a,Affluent Customer,N,No,8
2450,Jayson,Breheny,Male,64,6/21/1974,49,Structural Engineer,Retail,Affluent Customer,N,Yes,7
2451,Upton,Orford,Male,33,3/9/1973,51,Editor,Argiculture,Affluent Customer,N,Yes,18
2452,Sophronia,Yerrill,Female,93,7/24/1975,48,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17
2453,Ruthe,Campe,Female,22,8/5/1992,31,Safety Technician II,Telecommunications,High Net Worth,N,No,9
2454,Gene,Brome,Female,81,2/13/1960,64,Senior Sales Associate,Property,Mass Customer,N,Yes,12
2455,Kathe,Heatlie,Female,64,10/9/1977,46,,Manufacturing,Mass Customer,N,No,21
2456,Reidar,Pullin,Male,9,5/29/1991,32,Sales Associate,n/a,Mass Customer,N,No,10
2457,Benito,Vearnals,Male,70,4/12/1975,49,Developer IV,IT,High Net Worth,N,Yes,15
2458,Leilah,Liddel,Female,73,4/20/1964,60,Media Manager II,Manufacturing,High Net Worth,N,Yes,5
2459,Jeanna,Naulls,Female,67,1/10/1986,38,Quality Engineer,Manufacturing,High Net Worth,N,No,18
2460,Mick,Boutellier,Male,88,5/17/1976,47,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12
2461,Tully,,Male,89,6/12/1976,47,Speech Pathologist,n/a,Affluent Customer,N,No,17
2462,Fletcher,Hutchens,Male,17,7/5/1980,43,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21
2463,Krystle,Jovicevic,Female,54,1/30/1978,46,Pharmacist,Health,Mass Customer,N,No,12
2464,Cleve,Jindrak,Male,78,4/6/1983,41,Speech Pathologist,Retail,Mass Customer,N,No,6
2465,Paloma,Nilles,Female,31,6/12/1984,39,Senior Editor,n/a,Mass Customer,N,Yes,2
2466,Araldo,Klamp,Male,62,10/4/1980,43,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16
2467,Ynez,Fawloe,Female,71,7/15/1975,48,Engineer III,Manufacturing,Affluent Customer,N,Yes,4
2468,Parker,Barenskie,Male,51,12/12/1995,28,Marketing Assistant,Retail,High Net Worth,N,No,1
2469,Kermie,Hedger,U,18,,123.91,Accounting Assistant II,IT,Mass Customer,N,Yes,
2470,Roy,Dunaway,Male,70,7/4/1957,66,,Argiculture,Mass Customer,N,No,13
2471,Noland,Bresland,Male,55,12/20/1978,45,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8
2472,Mathias,Element,Male,99,6/2/1989,34,Product Engineer,Health,High Net Worth,N,Yes,16
2473,Davon,,Male,50,5/10/1970,54,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,13
2474,Chrysa,Burrett,Female,59,6/8/1980,43,Executive Secretary,Argiculture,High Net Worth,N,Yes,6
2475,Cammi,Ambrogioni,Female,68,5/2/1977,47,Quality Control Specialist,n/a,Mass Customer,N,No,20
2476,Hal,Braddon,Male,13,9/25/1956,67,Administrative Officer,Property,High Net Worth,N,No,17
2477,Barney,Tilling,Male,25,3/23/1977,47,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10
2478,Andreas,Lamke,Male,85,7/7/1966,57,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10
2479,Helge,Voller,Female,81,11/6/1996,27,Community Outreach Specialist,Retail,Mass Customer,N,No,5
2480,Adey,Shevlin,Female,3,12/26/1971,52,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,16
2481,Amber,Ruslin,Female,71,1/20/1979,45,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12
2482,Regan,Siemens,Male,95,12/10/1953,70,Pharmacist,Health,Mass Customer,N,Yes,10
