transaction_id,product_id,customer_id,transaction_date,Recency,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
9066,70,1539,7/17/2017,166,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,4/11/2015,198.29,Male,3,11/17/1977,46,Account Executive,n/a,Mass Customer,N,Yes,16,,2160,NSW,Australia,9
9067,7,2720,8/4/2017,148,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,10/11/1992,144.26,Female,0,9/2/1983,40,Account Coordinator,Retail,High Net Worth,N,No,10,,2038,NSW,Australia,12
9068,30,2145,6/19/2017,194,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,3/18/2003,299.27,Female,44,11/11/1959,64,Librarian,Entertainment,Affluent Customer,N,Yes,19,,2216,NSW,Australia,8
9071,37,823,10/14/2017,77,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61,Female,91,2/17/1990,34,Internal Auditor,Manufacturing,Affluent Customer,N,No,9,,2156,NSW,Australia,11
9072,14,2431,5/26/2017,218,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,11/9/1996,152.55,Male,15,12/24/1999,24,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2,,4211,QLD,Australia,10
9073,18,979,6/3/2017,210,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/10/2015,459.46,Female,42,12/25/1959,64,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12,,3173,VIC,Australia,9
9074,39,1014,9/22/2017,99,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2/2/2006,1230.27,Male,60,10/14/1960,63,Senior Developer,Property,Mass Customer,N,Yes,8,,2527,NSW,Australia,8
9075,1,172,12/19/2017,11,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,12/2/2012,448.68,Male,54,9/12/1988,35,Editor,Manufacturing,Affluent Customer,N,Yes,6,,3749,VIC,Australia,4
9076,15,1906,5/24/2017,220,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,12/7/2005,209.84,Male,69,4/24/1988,36,Product Engineer,Retail,Mass Customer,N,No,22,,2640,NSW,Australia,4
9078,91,329,5/19/2017,225,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,7/25/2004,128.46,Male,25,11/20/1984,39,Account Representative IV,Entertainment,High Net Worth,N,Yes,12,,3338,VIC,Australia,4
9079,79,2351,1/22/2017,342,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/16/2013,737.57,Female,35,3/15/1992,32,Assistant Professor,Retail,Affluent Customer,N,Yes,10,,3181,VIC,Australia,10
9080,50,2909,1/15/2017,349,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/22/2002,431.33,Female,31,9/5/1979,44,Associate Professor,Entertainment,High Net Worth,N,No,6,,3198,VIC,Australia,9
9081,32,328,10/25/2017,66,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/22/2002,431.33,Female,87,4/11/1991,33,Senior Developer,Manufacturing,Mass Customer,N,No,12,,3437,VIC,Australia,8
9082,66,963,7/4/2017,179,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,9/9/1994,574.62,Female,56,7/28/1968,55,Budget/Accounting Analyst I,n/a,High Net Worth,N,Yes,16,,2196,NSW,Australia,10
9083,72,1346,12/15/2017,15,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,12/6/2016,90.1,Male,9,6/19/1970,53,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19,,3620,VIC,Australia,4
9084,37,2686,12/1/2017,29,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61,Male,63,5/21/1996,27,Automation Specialist II,Financial Services,Affluent Customer,N,No,4,,3174,VIC,Australia,8
9085,41,1455,11/28/2017,32,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,5/10/1997,104.24,Female,2,7/26/1992,31,Software Engineer I,Property,Affluent Customer,N,No,8,,2560,NSW,Australia,7
9086,69,1356,12/8/2017,22,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21,Female,12,2/24/1981,43,Account Representative I,n/a,High Net Worth,N,No,13,,3076,VIC,Australia,8
9087,78,878,6/24/2017,189,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,9/9/2003,1055.82,Male,31,11/1/1982,41,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9,,4800,QLD,Australia,5
9088,90,601,11/2/2017,58,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,7/20/1999,437.46,Male,56,12/4/1992,31,Senior Quality Engineer,Retail,High Net Worth,N,Yes,4,,2539,NSW,Australia,11
9089,48,2301,7/13/2017,170,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2/9/1997,812.44,Male,66,10/30/1966,57,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19,,4101,QLD,Australia,10
9090,51,2886,5/24/2017,220,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26,Female,39,8/8/1961,62,Nurse Practicioner,n/a,Mass Customer,N,No,14,,2121,NSW,Australia,11
9091,35,2720,7/4/2017,179,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68,Female,0,9/2/1983,40,Account Coordinator,Retail,High Net Worth,N,No,10,,2038,NSW,Australia,12
9093,57,91,12/15/2017,15,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,6/17/2015,1630.25,Male,69,2/24/1955,69,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,17,,2166,NSW,Australia,9
9094,61,498,11/9/2017,51,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,8/7/2004,64.51,Female,58,4/30/1978,46,VP Sales,Manufacturing,High Net Worth,N,Yes,10,,2447,NSW,Australia,3
9097,17,2172,2/8/2017,325,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,12/6/2016,409.86,Male,6,1/5/1979,45,Information Systems Manager,Health,Affluent Customer,N,Yes,13,,2016,NSW,Australia,10
9098,0,1074,11/29/2017,31,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,11/25/2001,43.97,Male,43,7/14/1974,49,Accounting Assistant IV,n/a,High Net Worth,N,Yes,18,,2800,NSW,Australia,3
9101,30,744,4/24/2017,250,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,7/20/1999,299.27,Male,54,8/30/1977,46,Graphic Designer,Manufacturing,Affluent Customer,N,Yes,14,,3111,VIC,Australia,11
9102,81,2480,7/4/2017,179,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,7/28/2014,502.47,Female,3,12/26/1971,52,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,16,,4655,QLD,Australia,2
9103,19,739,10/12/2017,79,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8,Male,36,12/13/1964,59,Senior Editor,Manufacturing,Mass Customer,N,No,8,,3191,VIC,Australia,11
9104,70,3195,11/11/2017,49,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,4/11/2015,198.29,Female,4,3/30/1981,43,Tax Accountant,Manufacturing,Mass Customer,N,No,18,,2077,NSW,Australia,8
9105,42,2549,11/3/2017,57,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,10/1/2006,199.1,Male,12,8/7/1998,25,Pharmacist,Health,Mass Customer,N,Yes,4,,2323,NSW,Australia,9
9106,49,153,5/2/2017,242,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2/16/2003,133.38,Female,73,7/28/1977,46,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12,,2747,NSW,Australia,8
9107,81,1221,11/16/2017,44,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,4/12/1993,502.47,Male,75,9/25/1995,28,VP Product Management,Health,High Net Worth,N,Yes,14,,2020,NSW,Australia,9
9108,14,2418,11/7/2017,53,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,11/9/1996,152.55,Female,82,4/5/1970,54,Software Engineer III,Property,Mass Customer,N,Yes,13,,3024,VIC,Australia,5
9109,43,1585,7/8/2017,175,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47,Male,87,4/7/1961,63,Pharmacist,Health,Mass Customer,N,Yes,5,,2099,NSW,Australia,10
9110,13,1286,10/30/2017,61,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02,Female,83,6/28/1975,48,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16,,4306,QLD,Australia,8
9111,11,2576,9/26/2017,95,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,8/4/2007,509.97,Female,15,5/30/1959,64,Associate Professor,Manufacturing,Mass Customer,N,No,13,,2548,NSW,Australia,7
9113,35,3364,2/7/2017,326,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,7/12/1994,903.11,Male,77,8/19/1993,30,Engineer IV,Manufacturing,Mass Customer,N,Yes,3,,2300,NSW,Australia,6
9114,63,1710,10/11/2017,80,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,5/26/1993,1230.3,Female,49,6/30/1954,69,Health Coach IV,Health,High Net Worth,N,No,17,,2094,NSW,Australia,12
9115,72,2889,3/15/2017,290,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,8/31/2002,90.1,Male,55,4/1/1986,38,Assistant Professor,n/a,Mass Customer,N,Yes,8,,3064,VIC,Australia,5
9116,13,123,2/9/2017,324,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02,Female,85,12/3/1988,35,Analyst Programmer,Financial Services,High Net Worth,N,No,15,,2516,NSW,Australia,8
9117,50,3307,5/31/2017,213,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/22/2002,431.33,Female,96,9/2/1978,45,Analyst Programmer,Health,High Net Worth,N,No,14,,4740,QLD,Australia,2
9118,43,266,11/24/2017,36,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47,Female,69,7/19/1989,34,Account Executive,Retail,Affluent Customer,N,No,18,,2010,NSW,Australia,10
9119,38,668,9/22/2017,99,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02,Female,61,8/26/1966,57,Junior Executive,Health,Mass Customer,N,No,7,,2066,NSW,Australia,9
9120,80,2627,11/6/2017,54,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,8/7/2004,139.23,Female,7,10/29/1971,52,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12,,2753,NSW,Australia,7
9121,13,2695,12/17/2017,13,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,3/8/2009,574.62,Female,88,8/16/1976,47,Statistician II,Manufacturing,Mass Customer,N,Yes,19,,2068,NSW,Australia,12
9123,1,790,3/1/2017,304,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68,Female,22,3/24/1968,56,Senior Editor,n/a,Affluent Customer,N,No,15,,3046,VIC,Australia,9
9124,62,830,7/23/2017,160,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44,Male,58,5/31/1981,42,VP Quality Control,Manufacturing,Affluent Customer,N,No,6,,2228,NSW,Australia,8
9125,15,235,12/28/2017,2,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,12/7/2005,209.84,Female,30,12/26/1976,47,Social Worker,Health,Mass Customer,N,No,15,,2018,NSW,Australia,8
9126,32,1076,7/15/2017,168,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/22/2002,431.33,Male,33,6/6/2000,23,Pharmacist,Health,Affluent Customer,N,No,2,,2515,NSW,Australia,9
9127,0,1826,8/12/2017,140,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,10/2/1993,15.08,Male,33,1/10/1961,63,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7,,2119,NSW,Australia,11
9128,63,1451,10/8/2017,83,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,10/24/1995,1383.61,Female,32,2/1/1977,47,Junior Executive,Argiculture,Mass Customer,N,Yes,16,,2567,NSW,Australia,9
9129,89,3486,4/27/2017,247,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25,Male,67,7/25/1956,67,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18,,2548,NSW,Australia,8
9130,35,865,6/10/2017,203,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,7/12/1994,903.11,Female,73,4/12/1965,59,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19,,4356,QLD,Australia,5
9131,27,2830,5/30/2017,214,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,7/12/1994,903.11,Male,39,12/19/1958,65,Computer Systems Analyst II,Manufacturing,High Net Worth,N,No,9,,3149,VIC,Australia,10
9133,94,1630,10/19/2017,72,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,6/9/2013,641.64,Female,63,9/16/1984,39,Professor,Manufacturing,Mass Customer,N,No,16,,2681,NSW,Australia,1
9134,0,2122,12/7/2017,23,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1/16/2004,72.6,Male,85,1/27/1973,51,Registered Nurse,Health,High Net Worth,N,Yes,11,,3072,VIC,Australia,10
9135,61,1973,8/6/2017,146,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1/16/2004,64.51,Female,52,1/11/1980,44,Media Manager IV,Financial Services,High Net Worth,N,No,5,,2153,NSW,Australia,10
9136,41,598,4/6/2017,268,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,12/7/2005,209.84,Male,25,6/27/1967,56,Financial Advisor,Financial Services,High Net Worth,N,No,12,,2075,NSW,Australia,12
9137,25,1377,4/16/2017,258,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,3/22/2002,709.34,Male,86,5/11/1989,34,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2,,3170,VIC,Australia,10
9139,55,2847,10/13/2017,78,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43,Female,50,3/21/1976,48,Occupational Therapist,Health,Mass Customer,N,No,12,,2770,NSW,Australia,9
9140,69,1212,10/20/2017,71,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/2/1992,198.22,Female,28,10/24/1968,55,Legal Assistant,Property,Affluent Customer,N,No,13,,2620,NSW,Australia,9
9141,43,556,6/4/2017,209,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47,Female,69,9/8/1957,66,Junior Executive,n/a,Mass Customer,N,No,11,,2478,NSW,Australia,8
9142,28,793,1/12/2017,352,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,4/16/2011,187.39,Female,97,1/30/1989,35,Actuary,Financial Services,High Net Worth,N,Yes,9,,2099,NSW,Australia,10
9143,46,88,8/6/2017,146,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61,Female,41,2/3/1966,58,Help Desk Operator,Property,High Net Worth,N,Yes,7,,2069,NSW,Australia,12
9144,77,1524,5/18/2017,226,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,9/16/2013,445.21,Female,7,4/29/1975,49,Administrative Officer,Financial Services,Mass Customer,N,Yes,16,,2760,NSW,Australia,8
9146,4,2207,9/21/2017,100,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,9/28/2004,451.65,Female,93,1/26/1979,45,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16,,4121,QLD,Australia,8
9147,0,2149,12/19/2017,11,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44,Female,26,5/19/1978,45,Professor,n/a,High Net Worth,N,No,6,,2210,NSW,Australia,10
9150,93,234,8/3/2017,149,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27,Female,71,8/12/1969,54,Chief Design Engineer,Retail,High Net Worth,N,No,12,,2036,NSW,Australia,10
9152,3,254,8/27/2017,125,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,6/7/2010,1702.55,Female,98,9/22/1961,62,Information Systems Manager,Retail,Mass Customer,N,No,14,,3580,VIC,Australia,1
9153,66,3143,9/5/2017,116,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93,Female,0,10/24/1996,27,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5,,3000,VIC,Australia,8
9154,21,3451,12/15/2017,15,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/3/2014,1103.43,Male,88,5/1/1970,54,Sales Associate,n/a,High Net Worth,N,No,10,,2340,NSW,Australia,5
9155,91,3120,10/30/2017,61,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,1/16/2004,25.09,Female,89,2/4/1979,45,Clinical Specialist,Health,Mass Customer,N,Yes,10,,2196,NSW,Australia,5
9156,0,2349,1/17/2017,347,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87,Female,23,3/5/1979,45,Executive Secretary,Telecommunications,High Net Worth,N,No,3,,2360,NSW,Australia,1
9157,62,974,12/24/2017,6,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,4/11/2015,179.44,Female,92,6/7/1991,32,Administrative Assistant IV,n/a,Mass Customer,N,Yes,4,,4034,QLD,Australia,7
9158,88,86,12/30/2017,0,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,7/15/1993,182.81,Male,75,3/4/1989,35,Occupational Therapist,Health,High Net Worth,N,Yes,7,,2075,NSW,Australia,11
9159,35,717,8/18/2017,134,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,6/7/2010,903.11,Male,65,11/20/1976,47,VP Product Management,Manufacturing,Mass Customer,N,Yes,11,,2567,NSW,Australia,9
9160,3,1837,11/10/2017,50,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9/15/2012,1702.55,Male,9,12/29/1973,50,Account Coordinator,Manufacturing,Mass Customer,N,Yes,19,,2759,NSW,Australia,8
9161,46,1588,11/26/2017,34,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,5/9/2011,1544.61,Male,24,1/28/1983,41,Administrative Officer,IT,High Net Worth,N,Yes,7,,2126,NSW,Australia,11
9162,27,408,7/8/2017,175,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,6/23/1999,110.81,Male,79,8/31/1991,32,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11,,3133,VIC,Australia,10
9163,2,1061,12/2/2017,28,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87,Male,34,11/7/1988,35,Speech Pathologist,Financial Services,Mass Customer,N,No,19,,2137,NSW,Australia,12
9164,5,377,12/24/2017,6,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93,Male,65,5/19/1999,24,Staff Scientist,Argiculture,Mass Customer,N,No,1,,2265,NSW,Australia,5
9165,0,1719,5/9/2017,235,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,12/2/2012,179.44,Male,71,7/4/1973,50,Media Manager IV,Financial Services,High Net Worth,N,No,18,,3071,VIC,Australia,8
9166,42,1445,10/3/2017,88,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3/19/2008,199.1,Female,57,3/29/1973,51,Web Designer II,IT,Affluent Customer,N,No,18,,2640,NSW,Australia,4
9167,35,2282,6/27/2017,186,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,7/12/1994,903.11,Male,81,2/25/1957,67,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7,,3630,VIC,Australia,4
9168,0,1840,9/23/2017,98,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,4/20/1993,110.56,Male,22,11/4/1977,46,Staff Scientist,Argiculture,High Net Worth,N,Yes,20,,2151,NSW,Australia,10
9169,48,990,10/14/2017,77,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2/16/2003,812.44,Female,56,4/13/1976,48,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14,,2560,NSW,Australia,7
9170,12,1798,4/12/2017,262,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,8/2/2015,1055.82,Female,46,10/11/2000,23,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1,,3810,VIC,Australia,6
9173,49,1223,8/4/2017,148,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,7/21/2003,133.38,Female,19,1/5/1965,59,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16,,2480,NSW,Australia,7
9174,95,3132,8/21/2017,131,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,5/6/1991,41.13,Male,33,4/15/1975,49,Sales Representative,Retail,Mass Customer,N,Yes,7,,2502,NSW,Australia,6
9175,0,551,6/9/2017,204,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96,Female,8,8/10/1987,36,Structural Engineer,Financial Services,High Net Worth,N,No,9,,3076,VIC,Australia,7
9176,0,3325,7/8/2017,175,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6/4/2012,133.38,Male,80,10/8/1996,27,Database Administrator IV,Manufacturing,High Net Worth,N,No,1,,2870,NSW,Australia,2
9177,2,3068,1/18/2017,346,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87,Female,88,12/7/1990,33,Automation Specialist I,Manufacturing,Affluent Customer,N,No,1,,3072,VIC,Australia,7
9178,58,486,9/30/2017,91,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,6/23/1993,771.12,Female,0,12/30/1955,68,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15,,3141,VIC,Australia,7
9179,63,538,3/10/2017,295,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61,Female,33,10/21/1956,67,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5,,4211,QLD,Australia,7
9182,85,2648,1/16/2017,348,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,8/2/2015,547.28,Male,60,5/9/1998,25,Account Representative I,n/a,Affluent Customer,N,No,1,,4503,QLD,Australia,5
9183,4,597,5/25/2017,219,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/9/2005,451.65,Female,6,12/10/1954,69,Recruiter,Manufacturing,Mass Customer,N,No,6,,3137,VIC,Australia,7
9184,69,656,6/13/2017,200,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,9/16/2013,445.21,Female,80,11/17/1978,45,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,8,,3032,VIC,Australia,5
9185,25,3309,7/21/2017,162,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26,Male,34,12/14/1974,49,Senior Sales Associate,n/a,High Net Worth,N,Yes,3,,4124,QLD,Australia,6
9186,71,1346,1/13/2017,351,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17,Male,9,6/19/1970,53,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19,,3620,VIC,Australia,4
9189,0,3251,12/15/2017,15,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,3/29/2016,72.6,Female,95,8/27/1976,47,Safety Technician II,Financial Services,High Net Worth,N,Yes,8,,2193,NSW,Australia,10
9190,29,1557,10/16/2017,75,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,11/22/2016,135.85,Male,64,8/14/1975,48,Speech Pathologist,Financial Services,Mass Customer,N,No,6,,2768,NSW,Australia,9
9192,33,850,11/26/2017,34,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,10/11/1992,144.26,Male,79,9/24/2000,23,Clinical Specialist,Health,Mass Customer,N,No,1,,2163,NSW,Australia,9
9193,6,25,9/17/2017,104,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,8/5/2003,91.15,Male,72,12/2/1976,47,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21,,4413,QLD,Australia,3
9194,0,2575,7/18/2017,165,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,3/19/2008,104.24,Male,87,6/7/1974,49,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,16,,2171,NSW,Australia,9
